upc,date_adj,haspromo,units_adj
84654805999,20220319,0,0
4012920061,20220319,0,0
7896004400327,20220319,0,0
81582901006,20220319,0,0
8992779257506,20220319,0,0
3060320240,20220319,0,0
89802800125,20220319,0,0
20669000000,20220319,0,0
7410003712870,20220319,0,0
72649316242,20220319,0,0
3680010616,20220319,0,0
1816,20220319,0,0
89618000102,20220319,0,0
64944000312,20220319,0,0
1200017149,20220319,0,0
7910052040,20220319,0,0
7763621510,20220319,0,0
85983600385,20220319,0,0
8000050026489,20220319,0,0
7441056200014,20220319,0,0
85804500444,20220319,0,0
9370930110,20220319,0,0
3680041554,20220319,0,1
4650076953,20220319,0,12
4190007919,20220319,0,25
3746608323,20220319,0,9
4850020183,20220319,0,64
3114235900,20220319,0,122
3800078704,20220319,0,24
7618300310,20220319,0,62
3700077131,20220319,0,36
1480058205,20220319,0,46
7236839361,20220319,0,2
3889749111,20220319,0,29
1820005989,20220319,0,27
81410001301,20220319,0,4
3732312724,20220319,0,6
64857000490,20220319,0,4
7756728323,20220319,1,39
20285000000,20220319,0,8
1450001352,20220319,0,12
81829001698,20220319,0,58
3800040340,20220319,1,30
7314907470,20220319,0,3
4100000271,20220319,0,15
3663201944,20220319,0,5
7630172216,20220319,0,5
1111587132,20220319,0,167
4100000890,20220319,0,6
7756700224,20220319,1,6
7065000404,20220319,0,8
7323000033,20220319,0,1
3150000239,20220319,0,8
60265217058,20220319,0,7
7047043332,20220319,0,0
2700061216,20220319,0,0
6906500085,20220319,0,0
7128100760,20220319,0,0
60448500590,20220319,0,0
74595730150,20220319,0,0
70366910920,20220319,0,0
76361508580,20220319,0,0
1996266063,20220319,0,0
81369502104,20220319,0,0
7236827424,20220319,0,0
27082900000,20220319,0,375
20748700000,20220319,0,32
689,20220319,0,30
62,20220319,0,36
3000031597,20220319,0,30
9849313150,20220319,0,25
28681700000,20220319,0,10
3800024383,20220319,0,10
1115330124,20220319,0,12
76738703420,20220319,0,6
7172008503,20220319,0,2
7127910808,20220319,0,19
79042923230,20220319,0,2
2756806022,20220319,0,2
1920095871,20220319,0,19
21483900000,20220319,0,6
85123900205,20220319,0,1
5100027655,20220319,0,5
1410005187,20220319,0,12
85564800637,20220319,0,8
4450096650,20220319,0,3
28100400000,20220319,0,1
26585100000,20220319,0,1
61864531525,20220319,0,3
84654802077,20220319,0,1
28083500000,20220319,0,4
20108500000,20220319,0,33
1115314850,20220319,0,10
1200017232,20220319,0,1
60265217011,20220319,0,14
85954600425,20220319,0,3
7231000098,20220319,0,6
25080000000,20220319,0,15
7059460138,20220319,0,1
5150000087,20220319,0,11
75365671875,20220319,0,1
4133102133,20220319,0,1
4100073148,20220319,0,11
7240008060,20220319,0,1
1115306112,20220319,0,14
7680853360,20220319,0,18
7431202832,20220319,1,3
5210003639,20220319,0,5
1600043779,20220319,0,5
8017137000058,20220319,0,4
7778202396,20220319,0,2
81594400541,20220319,0,1
3331422222,20220319,0,2
5201010103056,20220319,0,1
1428631001,20220319,0,2
60155799248,20220319,0,3
3620001498,20220319,0,8
81029100230,20220319,0,15
7790100404,20220319,0,4
20282800000,20220319,0,1
8831300451,20220319,0,7
87659300004,20220319,0,1
2362753112,20220319,0,1
24028600000,20220319,0,3
20521800000,20220319,0,9
9426241343,20220319,0,5
1500000639,20220319,0,22
74228780211,20220319,0,2
4118804161,20220319,0,4
3700044980,20220319,0,2
1380014333,20220319,0,2
7005735161,20220319,0,3
2800023317,20220319,0,4
6011,20220319,0,5
7169140528,20220319,0,2
72450036736,20220319,0,3
4722307103,20220319,0,3
3010011233,20220319,0,1
4133101501,20220319,0,3
7040400117,20220319,0,3
1674100070,20220319,0,2
2558300422,20220319,0,2
85977200512,20220319,0,1
81083302272,20220319,0,1
3663850002,20220319,0,1
4133112741,20220319,0,2
76348538956,20220319,0,4
73525701326,20220319,0,1
76777800101,20220319,0,2
85000867808,20220319,1,4
32390004120,20220319,0,1
80000000052,20220319,0,3
4116701056,20220319,0,2
78533177830,20220319,0,3
1820053308,20220319,0,1
76908700429,20220319,0,1
8658100760,20220319,0,1
25089600000,20220319,0,0
69969400113,20220319,0,0
64556901017,20220319,0,0
1553210110,20220319,0,0
20093300000,20220319,0,0
85785300217,20220319,0,0
79954001153,20220319,0,0
82058198346,20220319,0,0
8949796347,20220319,0,0
3384400393,20220319,0,0
61930910111,20220319,0,0
5833601114,20220319,0,0
8517800068,20220319,0,0
7800000911,20220319,0,0
7410880058,20220320,0,0
87409700023,20220320,0,0
8992453249,20220320,0,0
84654802072,20220320,0,0
2260022329,20220320,0,0
8281591558,20220320,0,0
7426502301,20220320,0,0
82699803060,20220320,0,0
89632100959,20220320,0,0
64499613990,20220320,0,0
4154828745,20220320,0,0
70942181178,20220320,0,0
3398403720,20220320,1,0
7506226026,20220320,0,0
4138809701,20220320,0,0
4900004713,20220320,0,0
68765217229,20220320,0,0
7702011046932,20220320,0,0
82699804099,20220320,0,0
7506200109,20220320,0,0
84654805999,20220320,0,0
4012920061,20220320,0,0
7896004400327,20220320,0,0
8992779257506,20220320,0,0
89802800125,20220320,0,0
7410003712870,20220320,0,0
1816,20220320,0,0
89618000102,20220320,0,0
1200017149,20220320,0,0
7910052040,20220320,0,0
7763621510,20220320,0,0
85983600385,20220320,0,0
8000050026489,20220320,0,0
7441056200014,20220320,0,0
3680041554,20220320,0,0
7314907470,20220320,0,0
7047043332,20220320,0,0
2700061216,20220320,0,0
6906500085,20220320,0,0
7128100760,20220320,0,0
60448500590,20220320,0,0
74595730150,20220320,0,0
70366910920,20220320,0,0
76361508580,20220320,0,0
1996266063,20220320,0,0
7236827424,20220320,0,0
2756806022,20220320,0,0
28100400000,20220320,0,0
61864531525,20220320,0,0
85954600425,20220320,0,0
75365671875,20220320,0,0
4133102133,20220320,0,0
7240008060,20220320,0,0
81594400541,20220320,0,0
3331422222,20220320,0,0
5201010103056,20220320,0,0
20282800000,20220320,0,0
87659300004,20220320,0,0
74228780211,20220320,0,0
3010011233,20220320,0,0
81083302272,20220320,0,0
3663850002,20220320,0,0
76908700429,20220320,0,0
25089600000,20220320,0,0
69969400113,20220320,0,0
64556901017,20220320,0,0
20093300000,20220320,0,0
4850020183,20220320,0,76
3114235900,20220320,0,152
60265217011,20220320,0,37
7618300310,20220320,0,41
7323000033,20220320,0,16
7231000098,20220320,0,8
1111587132,20220320,0,149
3889749111,20220320,0,31
81410001301,20220320,0,7
7236839361,20220320,0,2
3663201944,20220320,0,3
7169140528,20220320,0,8
1115314850,20220320,0,14
5100027655,20220320,0,8
4650076953,20220320,0,11
81829001698,20220320,0,104
20285000000,20220320,0,8
60265217058,20220320,0,12
4525511848,20220320,0,1
7756728323,20220320,1,33
3800040340,20220320,1,37
7680853360,20220320,0,27
1450001352,20220320,0,24
1820005989,20220320,0,8
7630172216,20220320,0,6
3800078704,20220320,0,18
3732312724,20220320,0,3
4100000271,20220320,0,12
4100000890,20220320,0,1
1920095871,20220320,0,16
7756700224,20220320,1,13
3700077131,20220320,0,24
1480058205,20220320,0,37
85785300217,20220320,0,0
79954001153,20220320,0,0
82058198346,20220320,0,0
8949796347,20220320,0,0
61930910111,20220320,0,0
8517800068,20220320,0,0
27082900000,20220320,0,390
20748700000,20220320,0,58
1200017232,20220320,0,2
7127910808,20220320,0,35
1115306112,20220320,0,5
62,20220320,0,39
3800024383,20220320,0,14
689,20220320,0,31
85564800637,20220320,0,6
20108500000,20220320,0,41
7790100404,20220320,0,5
3620001498,20220320,0,4
85804500444,20220320,0,4
76348538956,20220320,0,3
73525701326,20220320,0,4
28681700000,20220320,0,14
79042923230,20220320,0,7
25080000000,20220320,0,13
1410005187,20220320,0,10
3000031597,20220320,0,21
5210003639,20220320,0,5
4190007919,20220320,0,29
4116701056,20220320,0,2
5150000087,20220320,0,5
32390004120,20220320,0,3
4133112741,20220320,0,3
8017137000058,20220320,0,5
6011,20220320,0,4
76777800101,20220320,0,3
8831300451,20220320,0,10
1600043779,20220320,0,13
7065000404,20220320,0,7
1380014333,20220320,0,1
4450096650,20220320,0,4
3746608323,20220320,0,9
1674100070,20220320,0,1
81582901006,20220320,0,1
78533177830,20220320,0,5
3150000239,20220320,0,6
81029100230,20220320,0,20
85000867808,20220320,0,1
4100073148,20220320,1,11
72649316242,20220320,0,1
7040400117,20220320,0,6
4118804161,20220320,0,8
9849313150,20220320,0,3
76738703420,20220320,0,9
85123900205,20220320,0,4
21483900000,20220320,0,3
28083500000,20220320,0,4
7007457802,20220320,0,7
26585100000,20220320,0,2
3700044980,20220320,0,3
1115330124,20220320,0,11
3680010616,20220320,0,1
24028600000,20220320,0,3
1553210110,20220320,0,1
2558300422,20220320,0,8
80000000052,20220320,0,4
1500000639,20220320,0,10
64944000312,20220320,0,2
64044530001,20220320,0,1
4133101501,20220320,0,1
7059460138,20220320,0,3
30045020431,20220320,0,4
9426241343,20220320,0,3
20669000000,20220320,0,2
4722307103,20220320,0,2
85977200512,20220320,0,3
1820053308,20220320,0,2
60155799248,20220320,0,1
4450020181,20220320,0,2
9370930110,20220320,0,2
5833601114,20220320,0,2
7431202832,20220320,1,1
20709500000,20220320,0,6
20521800000,20220320,0,7
7005735161,20220320,0,2
2362753112,20220320,0,7
81369502104,20220320,0,1
4695,20220320,0,1
7778202396,20220320,0,3
7800000911,20220320,0,1
1428631001,20220320,0,2
3384400393,20220320,0,1
7172008503,20220320,0,1
3060320240,20220320,0,1
4218702647,20220320,0,2
64857000490,20220320,0,1
8658100760,20220320,0,1
2800023317,20220320,0,2
72450036736,20220320,0,1
2391315942,20220320,0,1
84654802077,20220320,0,1
7410880058,20220321,0,0
87409700023,20220321,0,0
8992453249,20220321,0,0
8281591558,20220321,0,0
4850020183,20220321,0,78
1480058205,20220321,0,26
3114235900,20220321,0,118
60265217058,20220321,0,10
1920095871,20220321,0,21
3663201944,20220321,0,4
3680041554,20220321,0,2
7756728323,20220321,1,26
81829001698,20220321,0,74
7323000033,20220321,0,7
3889749111,20220321,0,19
3800040340,20220321,1,33
4650076953,20220321,0,5
4100000271,20220321,0,13
7618300310,20220321,0,75
1820005989,20220321,0,7
60265217011,20220321,0,16
7680853360,20220321,0,25
64857000490,20220321,0,7
1111587132,20220321,0,131
81410001301,20220321,0,4
7236839361,20220321,0,4
7231000098,20220321,0,11
3732312724,20220321,0,5
20285000000,20220321,0,11
3746608323,20220321,0,6
4190007919,20220321,0,27
3700077131,20220321,0,23
3800078704,20220321,0,16
1450001352,20220321,0,17
4525511848,20220321,0,3
7630172216,20220321,0,15
4100000890,20220321,0,4
3150000239,20220321,0,7
7756700224,20220321,1,7
7426502301,20220321,0,0
82699803060,20220321,0,0
4154828745,20220321,0,0
70942181178,20220321,0,0
3398403720,20220321,1,0
27082900000,20220321,0,396
20748700000,20220321,0,48
6011,20220321,0,3
76348538956,20220321,0,4
89618000102,20220321,0,1
3700044980,20220321,0,3
7127910808,20220321,0,29
9426241343,20220321,0,2
20521800000,20220321,0,8
4118804161,20220321,0,1
81029100230,20220321,0,15
1200017232,20220321,0,7
28681700000,20220321,0,8
1115306112,20220321,0,4
20709500000,20220321,0,3
7431202832,20220321,1,2
7065000404,20220321,0,9
62,20220321,0,42
24028600000,20220321,0,5
4450020181,20220321,0,5
85123900205,20220321,0,2
60448500590,20220321,0,1
28100400000,20220321,0,2
78533177830,20220321,0,3
5150000087,20220321,0,3
79042923230,20220321,0,4
1410005187,20220321,0,8
20108500000,20220321,0,27
7040400117,20220321,0,4
7169140528,20220321,0,3
689,20220321,0,16
2362753112,20220321,0,6
4100073148,20220321,0,8
4722307103,20220321,0,4
85564800637,20220321,0,3
4695,20220321,0,2
72649316242,20220321,0,5
1428631001,20220321,0,1
1600043779,20220321,0,7
32390004120,20220321,0,4
1115314850,20220321,0,5
21483900000,20220321,0,6
20669000000,20220321,0,4
8831300451,20220321,0,6
25080000000,20220321,0,12
2260022329,20220321,0,2
4450096650,20220321,0,2
28083500000,20220321,0,2
1115330124,20220321,0,3
81369502104,20220321,0,1
2558300422,20220321,0,7
30045020431,20220321,0,2
7005735161,20220321,0,2
3000031597,20220321,0,9
20282800000,20220321,0,2
64499613990,20220321,0,1
5833601114,20220321,0,7
3620001498,20220321,0,9
7172008503,20220321,0,2
75365671875,20220321,0,7
1553210110,20220321,0,2
7790100404,20220321,0,2
1500000639,20220321,0,5
73525701326,20220321,0,5
4900004713,20220321,0,1
7007457802,20220321,0,3
3800024383,20220321,0,6
9849313150,20220321,0,4
2800023317,20220321,0,2
5100027655,20220321,0,4
72450036736,20220321,0,1
80000000052,20220321,0,1
81594400541,20220321,0,1
1820053308,20220321,0,2
85804500444,20220321,0,1
8949796347,20220321,0,1
1816,20220321,0,1
7800000911,20220321,0,1
89632100959,20220321,0,1
61864531525,20220321,0,1
1674100070,20220321,0,1
1380014333,20220321,0,2
7059460138,20220321,0,1
2391315942,20220321,0,1
60155799248,20220321,0,1
84654802077,20220321,0,1
7778202396,20220321,0,1
84654802072,20220321,0,2
4133112741,20220321,0,1
7506200109,20220321,0,1
87659300004,20220321,0,1
85983600385,20220321,0,1
85977200512,20220321,0,1
82058198346,20220321,0,1
81582901006,20220321,0,1
7506226026,20220321,0,0
4138809701,20220321,0,0
68765217229,20220321,0,0
7702011046932,20220321,0,0
82699804099,20220321,0,0
84654805999,20220321,0,0
4012920061,20220321,0,0
7896004400327,20220321,0,0
8992779257506,20220321,0,0
89802800125,20220321,0,0
7410003712870,20220321,0,0
1200017149,20220321,0,0
7910052040,20220321,0,0
7763621510,20220321,0,0
8000050026489,20220321,0,0
7441056200014,20220321,0,0
7314907470,20220321,0,0
7047043332,20220321,0,0
2700061216,20220321,0,0
6906500085,20220321,0,0
7128100760,20220321,0,0
74595730150,20220321,0,0
70366910920,20220321,0,0
76361508580,20220321,0,0
1996266063,20220321,0,0
7236827424,20220321,0,0
2756806022,20220321,0,0
85954600425,20220321,0,0
4133102133,20220321,0,0
7240008060,20220321,0,0
3331422222,20220321,0,0
5201010103056,20220321,0,0
74228780211,20220321,0,0
3010011233,20220321,0,0
81083302272,20220321,0,0
3663850002,20220321,0,0
76908700429,20220321,0,0
25089600000,20220321,0,0
69969400113,20220321,0,0
64556901017,20220321,0,0
20093300000,20220321,0,0
85785300217,20220321,0,0
79954001153,20220321,0,0
61930910111,20220321,0,0
8517800068,20220321,0,0
5210003639,20220321,0,0
4116701056,20220321,0,0
8017137000058,20220321,0,0
76777800101,20220321,0,0
85000867808,20220321,0,0
76738703420,20220321,0,0
26585100000,20220321,0,0
3680010616,20220321,0,0
64944000312,20220321,0,0
64044530001,20220321,0,0
4133101501,20220321,0,0
9370930110,20220321,0,0
3384400393,20220321,0,0
3060320240,20220321,0,0
4218702647,20220321,0,0
8658100760,20220321,0,0
7410880058,20220322,0,0
87409700023,20220322,0,0
8992453249,20220322,0,0
8281591558,20220322,0,0
3680041554,20220322,0,0
7236839361,20220322,0,0
7426502301,20220322,0,0
82699803060,20220322,0,0
4154828745,20220322,0,0
70942181178,20220322,0,0
3398403720,20220322,1,0
89618000102,20220322,0,0
85123900205,20220322,0,0
4695,20220322,0,0
20669000000,20220322,0,0
2260022329,20220322,0,0
81369502104,20220322,0,0
64499613990,20220322,0,0
4900004713,20220322,0,0
2800023317,20220322,0,0
5100027655,20220322,0,0
80000000052,20220322,0,0
1820053308,20220322,0,0
85804500444,20220322,0,0
8949796347,20220322,0,0
1816,20220322,0,0
89632100959,20220322,0,0
61864531525,20220322,0,0
7059460138,20220322,0,0
2391315942,20220322,0,0
87659300004,20220322,0,0
85983600385,20220322,0,0
82058198346,20220322,0,0
81582901006,20220322,0,0
7506226026,20220322,0,0
4138809701,20220322,0,0
4100073148,20220322,1,12
4850020183,20220322,0,70
7618300310,20220322,0,64
1480058205,20220322,0,31
3114235900,20220322,0,123
7323000033,20220322,0,8
3700077131,20220322,0,19
4100000890,20220322,0,8
4100000271,20220322,0,18
1820005989,20220322,0,12
81029100230,20220322,0,21
1450001352,20220322,0,16
3800040340,20220322,1,40
68765217229,20220322,0,1
7231000098,20220322,0,13
3663201944,20220322,0,3
1111587132,20220322,0,120
3800078704,20220322,0,16
3889749111,20220322,0,32
20285000000,20220322,0,12
81829001698,20220322,0,66
64857000490,20220322,0,4
7756728323,20220322,1,30
7680853360,20220322,0,21
7630172216,20220322,0,11
81410001301,20220322,0,4
4190007919,20220322,0,29
4650076953,20220322,0,7
60265217011,20220322,0,11
60265217058,20220322,0,3
1920095871,20220322,0,11
7169140528,20220322,0,6
3732312724,20220322,0,8
7005735161,20220322,0,3
3746608323,20220322,0,10
7065000404,20220322,0,12
7702011046932,20220322,0,0
82699804099,20220322,0,0
84654805999,20220322,0,0
7896004400327,20220322,0,0
27082900000,20220322,0,348
5150000087,20220322,0,11
20748700000,20220322,0,37
1115314850,20220322,0,7
7127910808,20220322,0,37
9426241343,20220322,0,2
20709500000,20220322,0,3
7506200109,20220322,0,5
26585100000,20220322,0,2
24028600000,20220322,0,8
76738703420,20220322,0,1
3800024383,20220322,0,8
20108500000,20220322,0,31
21483900000,20220322,0,3
78533177830,20220322,0,2
84654802077,20220322,0,2
7172008503,20220322,0,1
5833601114,20220322,0,4
3680010616,20220322,0,1
7778202396,20220322,0,3
1115330124,20220322,0,4
64944000312,20220322,0,1
5210003639,20220322,0,4
1115306112,20220322,0,16
3000031597,20220322,0,7
4450096650,20220322,0,6
84654802072,20220322,0,5
1410005187,20220322,0,8
62,20220322,0,27
689,20220322,0,11
7756700224,20220322,1,6
7007457802,20220322,0,1
85564800637,20220322,0,8
7790100404,20220322,0,4
3150000239,20220322,0,5
73525701326,20220322,0,2
28083500000,20220322,0,4
2362753112,20220322,0,3
4012920061,20220322,0,2
4133102133,20220322,0,1
4118804161,20220322,0,2
3620001498,20220322,0,13
28681700000,20220322,0,8
4116701056,20220322,0,2
4133101501,20220322,0,3
20521800000,20220322,0,6
79042923230,20220322,0,3
2558300422,20220322,0,6
25080000000,20220322,0,9
32390004120,20220322,0,2
1380014333,20220322,0,7
1553210110,20220322,0,1
7040400117,20220322,0,4
4450020181,20220322,0,6
1200017232,20220322,0,3
4722307103,20220322,0,5
1600043779,20220322,0,5
72450036736,20220322,0,3
8017137000058,20220322,0,2
1500000639,20220322,0,3
4525511848,20220322,0,4
6011,20220322,0,3
8831300451,20220322,0,5
7410003712870,20220322,0,1
72649316242,20220322,0,2
85000867808,20220322,0,1
30045020431,20220322,0,1
7800000911,20220322,0,1
60448500590,20220322,0,1
7431202832,20220322,1,1
69969400113,20220322,0,1
85977200512,20220322,0,2
81594400541,20220322,0,2
4133112741,20220322,0,3
1674100070,20220322,0,2
28100400000,20220322,0,3
20282800000,20220322,0,1
60155799248,20220322,0,1
3010011233,20220322,0,1
3700044980,20220322,0,1
74228780211,20220322,0,1
9849313150,20220322,0,3
75365671875,20220322,0,2
8992779257506,20220322,0,1
76777800101,20220322,0,1
76348538956,20220322,0,1
7314907470,20220322,0,1
1428631001,20220322,0,1
89802800125,20220322,0,1
1200017149,20220322,0,0
7910052040,20220322,0,0
7763621510,20220322,0,0
8000050026489,20220322,0,0
7441056200014,20220322,0,0
7047043332,20220322,0,0
2700061216,20220322,0,0
6906500085,20220322,0,0
7128100760,20220322,0,0
74595730150,20220322,0,0
70366910920,20220322,0,0
76361508580,20220322,0,0
1996266063,20220322,0,0
7236827424,20220322,0,0
2756806022,20220322,0,0
85954600425,20220322,0,0
7240008060,20220322,0,0
3331422222,20220322,0,0
5201010103056,20220322,0,0
81083302272,20220322,0,0
3663850002,20220322,0,0
76908700429,20220322,0,0
25089600000,20220322,0,0
64556901017,20220322,0,0
20093300000,20220322,0,0
85785300217,20220322,0,0
79954001153,20220322,0,0
61930910111,20220322,0,0
8517800068,20220322,0,0
64044530001,20220322,0,0
9370930110,20220322,0,0
3384400393,20220322,0,0
3060320240,20220322,0,0
4218702647,20220322,0,0
8658100760,20220322,0,0
7410880058,20220323,0,0
87409700023,20220323,0,0
8992453249,20220323,0,0
8281591558,20220323,0,0
82699803060,20220323,0,0
4154828745,20220323,0,0
70942181178,20220323,0,0
3398403720,20220323,1,0
4695,20220323,0,0
20669000000,20220323,0,0
2260022329,20220323,0,0
81369502104,20220323,0,0
64499613990,20220323,0,0
4900004713,20220323,0,0
85804500444,20220323,0,0
8949796347,20220323,0,0
61864531525,20220323,0,0
7059460138,20220323,0,0
2391315942,20220323,0,0
87659300004,20220323,0,0
82058198346,20220323,0,0
7506226026,20220323,0,0
4138809701,20220323,0,0
7323000033,20220323,0,0
3732312724,20220323,0,0
7702011046932,20220323,0,0
82699804099,20220323,0,0
84654805999,20220323,0,0
7896004400327,20220323,0,0
9426241343,20220323,0,0
7506200109,20220323,0,0
84654802077,20220323,0,0
7172008503,20220323,0,0
5833601114,20220323,0,0
3680010616,20220323,0,0
7778202396,20220323,0,0
4012920061,20220323,0,0
4133102133,20220323,0,0
1553210110,20220323,0,0
1500000639,20220323,0,0
7410003712870,20220323,0,0
72649316242,20220323,0,0
7800000911,20220323,0,0
60448500590,20220323,0,0
69969400113,20220323,0,0
85977200512,20220323,0,0
28100400000,20220323,0,0
60155799248,20220323,0,0
3010011233,20220323,0,0
8992779257506,20220323,0,0
7314907470,20220323,0,0
89802800125,20220323,0,0
1200017149,20220323,0,0
7910052040,20220323,0,0
7763621510,20220323,0,0
8000050026489,20220323,0,0
7441056200014,20220323,0,0
4100000271,20220323,0,17
3114235900,20220323,0,122
4190007919,20220323,0,20
3800040340,20220323,1,62
7618300310,20220323,0,77
64857000490,20220323,0,5
60265217011,20220323,0,19
81029100230,20220323,0,17
1820005989,20220323,0,11
3663201944,20220323,0,5
81410001301,20220323,0,5
3800078704,20220323,0,12
7236839361,20220323,0,2
3150000239,20220323,0,9
1920095871,20220323,0,14
1480058205,20220323,0,34
7680853360,20220323,0,20
3889749111,20220323,0,38
4525511848,20220323,0,2
81829001698,20220323,0,61
20285000000,20220323,0,10
1450001352,20220323,0,9
4650076953,20220323,0,10
4850020183,20220323,0,50
3680041554,20220323,0,1
7756728323,20220323,1,24
3700077131,20220323,0,18
7169140528,20220323,0,5
60265217058,20220323,0,10
5100027655,20220323,0,7
68765217229,20220323,0,1
7756700224,20220323,1,8
7065000404,20220323,0,4
3746608323,20220323,0,13
7047043332,20220323,0,0
2700061216,20220323,0,0
6906500085,20220323,0,0
7128100760,20220323,0,0
74595730150,20220323,0,0
70366910920,20220323,0,0
76361508580,20220323,0,0
1996266063,20220323,0,0
7236827424,20220323,0,0
2756806022,20220323,0,0
85954600425,20220323,0,0
7240008060,20220323,0,0
3663850002,20220323,0,0
3800024383,20220323,0,4
27082900000,20220323,0,276
79042923230,20220323,0,5
76738703420,20220323,0,3
80000000052,20220323,0,2
4100073148,20220323,0,4
62,20220323,0,33
5210003639,20220323,0,6
1111587132,20220323,0,129
1115314850,20220323,0,7
4450020181,20220323,0,13
20748700000,20220323,0,34
20108500000,20220323,0,12
1115306112,20220323,0,14
78533177830,20220323,0,4
76348538956,20220323,0,3
4118804161,20220323,0,2
7630172216,20220323,0,11
25080000000,20220323,0,15
85983600385,20220323,0,1
89632100959,20220323,0,4
84654802072,20220323,0,1
20093300000,20220323,0,1
20521800000,20220323,0,8
1600043779,20220323,0,5
3620001498,20220323,0,6
7127910808,20220323,0,15
2800023317,20220323,0,2
4722307103,20220323,0,9
6011,20220323,0,6
4116701056,20220323,0,1
85000867808,20220323,1,3
32390004120,20220323,0,4
24028600000,20220323,0,4
1115330124,20220323,0,4
75365671875,20220323,0,2
5150000087,20220323,0,9
20282800000,20220323,0,1
81594400541,20220323,0,3
7040400117,20220323,0,7
2558300422,20220323,0,9
3000031597,20220323,0,6
1674100070,20220323,0,3
7007457802,20220323,0,4
4133112741,20220323,0,1
1200017232,20220323,0,2
1410005187,20220323,0,6
28681700000,20220323,0,4
1428631001,20220323,0,3
1380014333,20220323,0,3
689,20220323,0,21
85564800637,20220323,0,5
8017137000058,20220323,0,1
85123900205,20220323,0,3
8831300451,20220323,0,4
3331422222,20220323,0,1
28083500000,20220323,0,1
4450096650,20220323,0,5
81582901006,20220323,0,2
5201010103056,20220323,0,2
72450036736,20220323,0,5
26585100000,20220323,0,1
21483900000,20220323,0,1
1820053308,20220323,0,2
81083302272,20220323,0,2
30045020431,20220323,0,1
7231000098,20220323,0,3
20709500000,20220323,0,2
2362753112,20220323,0,5
8658100760,20220323,0,1
1816,20220323,0,1
7426502301,20220323,0,1
4100000890,20220323,0,1
7790100404,20220323,0,2
64944000312,20220323,0,1
74228780211,20220323,0,1
7431202832,20220323,1,2
76777800101,20220323,0,1
7005735161,20220323,0,1
3700044980,20220323,0,2
4133101501,20220323,0,1
9849313150,20220323,0,1
76908700429,20220323,0,1
73525701326,20220323,0,4
4218702647,20220323,0,1
89618000102,20220323,0,1
25089600000,20220323,0,0
64556901017,20220323,0,0
85785300217,20220323,0,0
79954001153,20220323,0,0
61930910111,20220323,0,0
8517800068,20220323,0,0
64044530001,20220323,0,0
9370930110,20220323,0,0
3384400393,20220323,0,0
3060320240,20220323,0,0
7410880058,20220324,0,0
87409700023,20220324,0,0
8992453249,20220324,0,0
82699803060,20220324,0,0
4154828745,20220324,0,0
70942181178,20220324,0,0
3398403720,20220324,1,0
2260022329,20220324,0,0
81369502104,20220324,0,0
64499613990,20220324,0,0
4900004713,20220324,0,0
85804500444,20220324,0,0
8949796347,20220324,0,0
7059460138,20220324,0,0
2391315942,20220324,0,0
87659300004,20220324,0,0
82058198346,20220324,0,0
7506226026,20220324,0,0
3732312724,20220324,0,0
7702011046932,20220324,0,0
84654805999,20220324,0,0
84654802077,20220324,0,0
5833601114,20220324,0,0
3680010616,20220324,0,0
7778202396,20220324,0,0
4012920061,20220324,0,0
4133102133,20220324,0,0
1553210110,20220324,0,0
7410003712870,20220324,0,0
72649316242,20220324,0,0
60448500590,20220324,0,0
69969400113,20220324,0,0
60155799248,20220324,0,0
3010011233,20220324,0,0
8992779257506,20220324,0,0
7314907470,20220324,0,0
1200017149,20220324,0,0
7910052040,20220324,0,0
7763621510,20220324,0,0
8000050026489,20220324,0,0
7441056200014,20220324,0,0
3680041554,20220324,0,0
7047043332,20220324,0,0
2700061216,20220324,0,0
6906500085,20220324,0,0
7128100760,20220324,0,0
74595730150,20220324,0,0
70366910920,20220324,0,0
76361508580,20220324,0,0
1996266063,20220324,0,0
7236827424,20220324,0,0
2756806022,20220324,0,0
85954600425,20220324,0,0
3663850002,20220324,0,0
76738703420,20220324,0,0
4450020181,20220324,0,0
85983600385,20220324,0,0
84654802072,20220324,0,0
20093300000,20220324,0,0
4722307103,20220324,0,0
75365671875,20220324,0,0
20282800000,20220324,0,0
4133112741,20220324,0,0
8017137000058,20220324,0,0
3331422222,20220324,0,0
81582901006,20220324,0,0
5201010103056,20220324,0,0
1820053308,20220324,0,0
81083302272,20220324,0,0
30045020431,20220324,0,0
2362753112,20220324,0,0
8658100760,20220324,0,0
7426502301,20220324,0,0
7790100404,20220324,0,0
64944000312,20220324,0,0
74228780211,20220324,0,0
76908700429,20220324,0,0
4218702647,20220324,0,0
89618000102,20220324,0,0
25089600000,20220324,0,0
3800078704,20220324,0,10
4850020183,20220324,0,50
3746608323,20220324,0,21
1480058205,20220324,0,24
8281591558,20220324,0,2
7618300310,20220324,0,43
68765217229,20220324,0,2
64857000490,20220324,0,10
81829001698,20220324,0,72
1920095871,20220324,0,13
1820005989,20220324,0,10
3114235900,20220324,0,100
3700077131,20220324,0,32
7680853360,20220324,0,24
3889749111,20220324,0,30
3800040340,20220324,1,47
20285000000,20220324,0,9
3663201944,20220324,0,4
7323000033,20220324,0,2
7756728323,20220324,1,22
60265217058,20220324,0,16
1111587132,20220324,0,119
32390004120,20220324,0,4
7630172216,20220324,0,6
81410001301,20220324,0,2
